order_id,customer_id,postal_code,order_date,ship_mode_code,shipping_date
CA-2018-103849,PG-18895,76106.0,2018-05-11,S,2018-05-16
US-2021-150595,LE-16810,60653.0,2021-05-22,S,2021-05-26
US-2021-149510,MC-17575,28314.0,2021-12-03,S,2021-12-10
CA-2018-157147,BD-11605,94109.0,2018-01-13,S,2018-01-18
CA-2018-156587,AB-10015,98103.0,2018-03-07,1,2018-03-08
CA-2018-156349,ML-17395,90008.0,2018-05-26,S,2018-05-30
CA-2021-116988,PW-19030,98105.0,2021-06-27,2,2021-06-29
CA-2021-116946,TS-21505,80134.0,2021-12-19,S,2021-12-23
CA-2020-112123,BH-11710,19711.0,2020-03-03,S,2020-03-08
CA-2020-109820,AG-10390,45231.0,2020-11-20,1,2020-11-22
CA-2020-109806,JS-15685,90036.0,2020-09-17,S,2020-09-22
CA-2021-117702,LS-16975,21215.0,2021-11-28,S,2021-12-04
CA-2018-158442,AZ-10750,75217.0,2018-03-17,0,2018-03-17
CA-2018-158274,RM-19675,71203.0,2018-11-19,2,2018-11-24
CA-2018-157784,MC-17845,39212.0,2018-07-05,1,2018-07-08
CA-2021-117646,SC-20845,80027.0,2021-08-21,S,2021-08-25
CA-2021-117422,FC-14245,44107.0,2021-10-21,S,2021-10-25
CA-2021-117401,PP-18955,65807.0,2021-05-18,2,2021-05-22
CA-2020-111213,FP-14320,10009.0,2020-04-01,S,2020-04-05
CA-2018-100090,EB-13705,94122.0,2018-07-08,S,2018-07-12
US-2021-163657,JL-15235,90049.0,2021-09-02,S,2021-09-06
CA-2018-102330,AI-10855,94513.0,2018-12-29,S,2019-01-03
CA-2018-101602,MC-18100,79907.0,2018-12-15,1,2018-12-18
US-2021-158512,DA-13450,20016.0,2021-01-12,2,2021-01-17
US-2021-159205,DB-12910,42420.0,2021-03-31,2,2021-04-02
US-2021-151316,MC-17635,62521.0,2021-06-24,S,2021-06-30
CA-2018-103744,MG-17875,79907.0,2018-02-23,S,2018-02-27
CA-2018-103807,EM-13825,30328.0,2018-12-02,S,2018-12-09
US-2021-152569,JD-16015,60653.0,2021-05-15,S,2021-05-20
CA-2020-152289,LC-16930,77506.0,2020-08-26,1,2020-08-28
CA-2020-152471,ZD-21925,32216.0,2020-07-08,0,2020-07-08
CA-2020-152534,DP-13105,93905.0,2020-06-20,2,2020-06-25
CA-2020-152688,NR-18550,8861.0,2020-10-17,1,2020-10-20
CA-2020-153178,CL-12565,11561.0,2020-09-14,S,2020-09-18
CA-2020-153346,TB-21355,7060.0,2020-01-25,1,2020-01-27
CA-2020-147256,FC-14245,65203.0,2020-10-17,2,2020-10-21
CA-2020-147375,PO-19180,60623.0,2020-06-12,2,2020-06-14
CA-2020-148208,BT-11530,44105.0,2020-01-22,S,2020-01-27
CA-2020-153577,KH-16330,60035.0,2020-06-27,S,2020-07-01
CA-2019-133585,CM-12715,77070.0,2019-03-01,1,2019-03-04
CA-2019-134075,HA-14905,95123.0,2019-12-12,S,2019-12-16
CA-2021-149853,PO-18850,33012.0,2021-10-03,S,2021-10-09
CA-2021-149881,NC-18535,94110.0,2021-04-01,1,2021-04-03
CA-2021-149888,EP-13915,19120.0,2021-11-07,S,2021-11-13
CA-2021-147277,EB-13705,44312.0,2021-10-20,S,2021-10-24
CA-2021-147333,KL-16555,72701.0,2021-12-14,S,2021-12-20
CA-2021-147354,KB-16315,90008.0,2021-03-09,S,2021-03-13
CA-2021-147361,SB-20290,29501.0,2021-09-09,S,2021-09-15
CA-2019-135363,CK-12205,19120.0,2019-03-28,S,2019-04-02
CA-2019-135391,FA-14230,78207.0,2019-02-09,2,2019-02-11
CA-2019-135622,TT-21460,76106.0,2019-12-08,2,2019-12-11
CA-2019-136147,FM-14380,33178.0,2019-11-13,S,2019-11-18
CA-2021-147760,KL-16555,27405.0,2021-11-04,1,2021-11-05
CA-2021-147942,MS-17365,94110.0,2021-04-01,S,2021-04-05
CA-2021-148068,MM-18280,10035.0,2021-09-18,S,2021-09-25
CA-2021-150525,JP-16135,74403.0,2021-02-20,S,2021-02-25
CA-2021-150623,DB-13360,6708.0,2021-04-10,S,2021-04-14
CA-2021-150959,TD-20995,75043.0,2021-11-11,1,2021-11-13
CA-2021-150987,AH-10120,94110.0,2021-04-08,S,2021-04-12
CA-2021-146164,CM-12190,55901.0,2021-12-22,S,2021-12-26
CA-2021-146269,MH-17455,60623.0,2021-10-06,0,2021-10-06
CA-2021-146535,FM-14290,40475.0,2021-11-24,S,2021-11-30
CA-2019-136420,CS-12250,92124.0,2019-11-20,1,2019-11-21
CA-2019-136728,AG-10900,60623.0,2019-09-13,2,2019-09-17
CA-2019-136805,NM-18445,48234.0,2019-05-23,2,2019-05-27
CA-2021-146920,SC-20305,60623.0,2021-08-28,S,2021-09-01
CA-2021-147039,AA-10315,55407.0,2021-06-29,S,2021-07-04
CA-2021-148810,DR-12880,33180.0,2021-06-26,S,2021-07-01
CA-2021-149160,JM-15265,48187.0,2021-11-23,2,2021-11-26
CA-2019-133445,JF-15490,97206.0,2019-10-05,S,2019-10-09
CA-2019-133452,ZC-21910,91767.0,2019-04-13,S,2019-04-19
CA-2021-151211,AH-10120,40214.0,2021-08-17,S,2021-08-23
CA-2021-151225,JM-15655,90032.0,2021-10-27,1,2021-10-29
CA-2021-151855,BW-11110,27405.0,2021-05-27,S,2021-06-03
CA-2019-131534,AB-10165,90036.0,2019-03-28,S,2019-04-02
CA-2019-131758,KB-16315,11520.0,2019-05-28,S,2019-06-01
CA-2021-145702,AH-10075,37918.0,2021-05-19,2,2021-05-24
CA-2021-145877,AS-10090,65807.0,2021-04-01,2,2021-04-04
CA-2021-145884,SL-20155,74403.0,2021-10-21,0,2021-10-21
CA-2019-137512,AG-10675,75002.0,2019-05-07,S,2019-05-12
CA-2019-137925,JL-15235,10035.0,2019-11-30,S,2019-12-04
CA-2019-138002,BT-11305,98103.0,2019-09-06,S,2019-09-12
CA-2021-146024,SC-20770,75081.0,2021-03-02,S,2021-03-08
CA-2021-149944,MB-17305,98632.0,2021-11-12,2,2021-11-16
CA-2019-132276,LC-16960,10024.0,2019-02-23,S,2019-02-28
CA-2019-132388,KN-16390,93101.0,2019-10-10,1,2019-10-12
CA-2019-132570,KT-16480,14215.0,2019-10-31,2,2019-11-02
CA-2021-152499,EH-13765,60623.0,2021-01-22,2,2021-01-25
CA-2021-152695,CC-12220,6824.0,2021-12-10,0,2021-12-10
CA-2019-130113,AH-10030,94122.0,2019-12-27,S,2019-12-31
CA-2019-130218,SG-20470,29501.0,2019-03-23,1,2019-03-26
CA-2019-130365,ZC-21910,60505.0,2019-04-25,S,2019-04-29
CA-2019-130456,DS-13180,94122.0,2019-08-21,S,2019-08-26
CA-2019-130736,JF-15490,98105.0,2019-12-07,1,2019-12-09
CA-2021-144694,BD-11605,33180.0,2021-09-24,2,2021-09-26
CA-2021-144862,EH-14005,19143.0,2021-12-01,S,2021-12-05
CA-2021-145219,RM-19675,90049.0,2021-12-24,1,2021-12-25
CA-2019-139584,EM-13810,10009.0,2019-08-24,S,2019-08-28
CA-2019-139731,JE-15745,79109.0,2019-10-15,0,2019-10-15
CA-2019-139850,GB-14575,19134.0,2019-06-12,S,2019-06-17
CA-2019-139962,Dp-13240,2151.0,2019-12-13,S,2019-12-20
CA-2021-151008,JM-16195,84020.0,2021-09-07,1,2021-09-08
CA-2021-151176,SV-20785,21215.0,2021-02-13,S,2021-02-20
CA-2021-144526,QJ-19255,19143.0,2021-04-30,S,2021-05-06
CA-2021-152737,TS-21505,94122.0,2021-11-07,S,2021-11-12
CA-2021-152926,SC-20695,77041.0,2021-10-02,2,2021-10-04
CA-2019-129112,AW-10840,75002.0,2019-11-29,1,2019-11-30
CA-2019-129217,DP-13390,60505.0,2019-05-10,0,2019-05-10
CA-2019-129532,YS-21880,90036.0,2019-12-08,S,2019-12-12
CA-2021-154011,DB-13270,75081.0,2021-06-19,S,2021-06-26
CA-2021-144589,TM-21010,94122.0,2021-01-20,S,2021-01-25
CA-2019-140025,PF-19120,78207.0,2019-04-07,S,2019-04-11
CA-2019-140144,SC-20770,94122.0,2019-06-20,2,2019-06-25
CA-2019-140375,SG-20470,20852.0,2019-10-02,2,2019-10-05
CA-2019-140830,PS-18970,42420.0,2019-11-30,2,2019-12-02
CA-2019-140921,AA-10375,68104.0,2019-02-03,1,2019-02-05
CA-2019-141012,TG-21640,83201.0,2019-06-09,2,2019-06-11
CA-2019-141040,TB-21250,10024.0,2019-10-09,2,2019-10-13
CA-2019-141250,PM-18940,77590.0,2019-01-19,S,2019-01-23
CA-2019-127481,JD-15895,89115.0,2019-12-12,2,2019-12-15
CA-2019-127607,JK-15730,75007.0,2019-03-20,S,2019-03-26
CA-2019-128013,MF-18250,10035.0,2019-08-09,S,2019-08-16
CA-2019-128125,EB-13705,77095.0,2019-03-31,S,2019-04-05
CA-2019-128139,BD-11725,40475.0,2019-07-03,S,2019-07-09
CA-2021-155460,RW-19630,98105.0,2021-04-13,1,2021-04-15
CA-2021-155558,PG-18895,55901.0,2021-10-26,S,2021-11-02
CA-2021-143665,PO-19180,98115.0,2021-04-26,S,2021-05-01
CA-2021-143686,PJ-19015,92704.0,2021-05-14,0,2021-05-14
CA-2021-143798,AW-10840,19140.0,2021-12-10,1,2021-12-12
CA-2019-141565,BG-11035,37211.0,2019-09-20,S,2019-09-24
CA-2019-141810,BB-10990,78207.0,2019-11-02,S,2019-11-07
CA-2019-142419,SC-20380,98115.0,2019-07-11,2,2019-07-13
CA-2021-144113,JF-15355,78745.0,2021-09-16,S,2021-09-20
CA-2021-144456,FC-14245,33012.0,2021-09-08,1,2021-09-09
CA-2021-144484,CB-12025,94110.0,2021-09-11,0,2021-09-11
CA-2021-155698,VB-21745,31907.0,2021-03-08,1,2021-03-11
CA-2021-155824,KS-16300,27604.0,2021-03-10,S,2021-03-15
CA-2021-155957,CC-12610,43229.0,2021-11-26,S,2021-11-30
CA-2019-127110,CH-12070,19143.0,2019-06-25,S,2019-07-01
CA-2021-156363,ML-17395,19134.0,2021-10-22,S,2021-10-28
CA-2021-143084,BP-11050,90008.0,2021-03-18,S,2021-03-22
CA-2021-143245,AD-10180,6824.0,2021-12-01,S,2021-12-06
CA-2021-143252,HE-14800,53209.0,2021-12-18,S,2021-12-24
CA-2019-142454,RE-19450,94601.0,2019-08-15,S,2019-08-19
CA-2019-142601,DE-13255,90004.0,2019-04-18,2,2019-04-20
CA-2019-142944,JL-15850,94122.0,2019-03-06,S,2019-03-11
CA-2019-142993,KA-16525,98103.0,2019-10-12,S,2019-10-17
CA-2019-143077,SF-20965,77041.0,2019-09-17,S,2019-09-21
CA-2021-154039,JK-16120,60653.0,2021-02-17,S,2021-02-22
CA-2021-154074,BW-11110,99207.0,2021-08-31,2,2021-09-02
CA-2021-154109,ML-17410,19143.0,2021-11-06,S,2021-11-11
CA-2019-125066,KD-16495,39212.0,2019-12-14,S,2019-12-18
CA-2019-125185,AH-10195,18018.0,2019-03-05,2,2019-03-07
CA-2019-125234,SN-20710,90049.0,2019-11-27,S,2019-12-01
CA-2019-125563,PR-18880,33614.0,2019-04-11,S,2019-04-17
CA-2019-125976,JK-15205,22204.0,2019-09-27,S,2019-10-02
CA-2021-142090,SC-20380,27217.0,2021-11-30,S,2021-12-07
CA-2021-142125,JB-15400,53209.0,2021-10-21,S,2021-10-27
CA-2019-143490,NP-18325,92105.0,2019-12-06,S,2019-12-13
CA-2019-144288,MB-17305,37211.0,2019-12-25,S,2019-12-31
CA-2021-142636,KC-16675,98105.0,2021-11-03,S,2021-11-07
CA-2021-142643,DL-13495,91360.0,2021-10-15,S,2021-10-20
CA-2021-142776,RS-19870,52601.0,2021-12-11,2,2021-12-14
CA-2021-142867,PO-19180,77095.0,2021-03-17,S,2021-03-21
CA-2021-143021,AP-10720,10011.0,2021-11-19,0,2021-11-19
CA-2021-155607,FG-14260,10009.0,2021-11-26,S,2021-11-30
CA-2021-155642,BM-11575,60653.0,2021-05-18,S,2021-05-22
CA-2019-123141,GZ-14470,87124.0,2019-11-14,S,2019-11-19
CA-2021-158120,KH-16330,97123.0,2021-11-17,S,2021-11-21
CA-2021-158169,JM-16195,92630.0,2021-08-12,1,2021-08-15
CA-2021-158407,LW-16990,28110.0,2021-06-04,S,2021-06-10
CA-2019-124058,LC-16885,94601.0,2019-11-20,S,2019-11-24
CA-2019-124499,FM-14380,48227.0,2019-10-09,S,2019-10-13
CA-2019-144519,AW-10930,59601.0,2019-11-13,S,2019-11-17
CA-2019-145065,DK-13375,92105.0,2019-12-12,1,2019-12-15
CA-2019-145184,JD-16150,19711.0,2019-11-27,1,2019-11-29
CA-2019-145814,KD-16345,10035.0,2019-11-19,S,2019-11-24
CA-2021-141992,FO-14305,75220.0,2021-06-19,S,2021-06-25
CA-2021-157112,GG-14650,43229.0,2021-04-23,1,2021-04-26
CA-2021-157448,LC-16885,90049.0,2021-11-16,S,2021-11-20
CA-2021-157469,ES-14080,44107.0,2021-12-02,S,2021-12-07
CA-2021-157854,DM-13345,30076.0,2021-04-08,S,2021-04-15
CA-2021-157931,MO-17800,30076.0,2021-09-17,2,2021-09-22
CA-2019-147529,DK-12835,22153.0,2019-02-07,S,2019-02-11
CA-2019-148250,RP-19270,92503.0,2019-12-13,S,2019-12-17
CA-2019-148376,AG-10900,90008.0,2019-12-27,S,2019-12-31
CA-2019-148432,MC-18130,19711.0,2019-11-07,2,2019-11-10
CA-2019-145835,BF-11170,60623.0,2019-05-13,2,2019-05-18
CA-2019-145849,CT-11995,46203.0,2019-09-15,2,2019-09-17
CA-2019-146675,SB-20185,60201.0,2019-04-16,S,2019-04-20
CA-2021-140760,DO-13435,85204.0,2021-06-02,2,2021-06-05
CA-2021-140802,KN-16390,77070.0,2021-04-21,1,2021-04-23
CA-2021-140844,AR-10405,10035.0,2021-06-19,S,2021-06-23
CA-2021-159100,VP-21760,38401.0,2021-10-16,S,2021-10-21
CA-2019-122168,HG-14965,41042.0,2019-08-21,S,2019-08-26
CA-2019-122266,SA-20830,32114.0,2019-04-26,S,2019-04-30
CA-2019-122371,BS-11800,92037.0,2019-09-26,S,2019-10-01
CA-2019-122756,DK-13225,19140.0,2019-12-03,S,2019-12-07
CA-2019-123113,AT-10735,7960.0,2019-11-23,2,2019-11-27
CA-2019-120915,JJ-15445,10035.0,2019-09-28,2,2019-10-03
CA-2019-123155,NS-18640,78207.0,2019-03-09,1,2019-03-12
CA-2019-121132,VB-21745,77041.0,2019-07-17,S,2019-07-24
CA-2019-121405,FC-14335,60610.0,2019-03-30,S,2019-04-04
CA-2019-121608,JB-15400,6010.0,2019-09-03,1,2019-09-05
CA-2019-121776,RD-19585,90008.0,2019-02-16,S,2019-02-21
CA-2019-121797,CC-12145,90049.0,2019-01-30,S,2019-02-06
CA-2021-159506,JR-16210,47201.0,2021-11-27,S,2021-12-02
CA-2021-159597,MC-17590,92236.0,2021-11-09,S,2021-11-14
CA-2021-159667,PM-19135,32216.0,2021-11-09,S,2021-11-13
CA-2021-159884,JF-15490,85281.0,2021-08-31,S,2021-09-05
CA-2019-149636,SP-20620,80906.0,2019-01-06,S,2019-01-12
CA-2021-139717,DM-13015,43130.0,2021-08-24,2,2021-08-26
CA-2021-139822,Dp-13240,6708.0,2021-09-15,S,2021-09-21
CA-2021-140242,ML-17755,60623.0,2021-05-06,S,2021-05-11
CA-2019-147501,Co-12640,98105.0,2019-08-02,S,2019-08-06
CA-2021-161102,EC-14050,94110.0,2021-07-31,1,2021-08-03
CA-2021-161200,SV-20365,70506.0,2021-08-06,2,2021-08-10
CA-2021-161340,AM-10360,44105.0,2021-05-28,S,2021-06-01
CA-2021-161410,CC-12220,19143.0,2021-06-26,S,2021-07-03
CA-2021-139402,NC-18535,85023.0,2021-12-09,S,2021-12-13
CA-2019-148873,EM-13960,62301.0,2019-10-01,S,2019-10-05
CA-2019-149097,SV-20785,90045.0,2019-10-20,S,2019-10-24
CA-2019-149566,GB-14530,90049.0,2019-12-05,S,2019-12-10
CA-2019-149601,TB-21625,6040.0,2019-05-28,S,2019-06-03
CA-2021-160122,RD-19930,60623.0,2021-11-18,S,2021-11-23
CA-2021-160325,BP-11095,1841.0,2021-09-24,0,2021-09-24
CA-2021-160423,PS-19045,28205.0,2021-01-21,S,2021-01-26
CA-2021-160962,MC-17605,19143.0,2021-04-28,S,2021-05-02
CA-2019-120341,SF-20200,19143.0,2019-09-26,2,2019-09-29
CA-2019-120782,SD-20485,48640.0,2019-04-28,1,2019-05-01
CA-2019-120810,TH-21550,10009.0,2019-07-23,S,2019-07-27
CA-2019-150875,HK-14890,83704.0,2019-11-16,S,2019-11-20
CA-2019-151253,AZ-10750,90008.0,2019-04-22,S,2019-04-26
CA-2019-151589,RE-19450,54703.0,2019-12-27,1,2019-12-30
CA-2019-151841,TC-21475,80013.0,2019-04-27,S,2019-05-02
CA-2019-151869,CS-11950,11520.0,2019-09-25,0,2019-09-25
CA-2021-137505,BP-11290,90008.0,2021-11-24,0,2021-11-24
CA-2021-137876,DJ-13510,94110.0,2021-04-30,S,2021-05-05
CA-2019-149811,CS-12250,55125.0,2019-01-04,S,2019-01-10
CA-2019-149972,CD-12790,90036.0,2019-09-21,1,2019-09-23
CA-2021-138611,CK-12595,43123.0,2021-11-14,2,2021-11-17
CA-2021-138779,RB-19570,28540.0,2021-01-14,1,2021-01-15
CA-2021-138870,GA-14515,94109.0,2021-06-19,S,2021-06-23
CA-2019-119214,CW-11905,59715.0,2019-01-23,S,2019-01-27
CA-2019-119508,TZ-21580,90712.0,2019-12-04,S,2019-12-09
CA-2019-119879,SS-20410,19120.0,2019-11-21,S,2019-11-25
CA-2021-161053,JE-15745,72701.0,2021-09-22,1,2021-09-23
CA-2021-136007,AC-10615,98115.0,2021-02-23,S,2021-03-02
CA-2021-136350,GA-14515,10011.0,2021-06-24,2,2021-06-26
CA-2021-161459,EB-13750,92677.0,2021-11-25,2,2021-11-29
CA-2021-161578,RB-19465,90036.0,2021-12-16,2,2021-12-21
CA-2019-117611,MZ-17335,92124.0,2019-11-08,2,2019-11-10
CA-2019-117800,TH-21550,2149.0,2019-09-21,S,2019-09-26
CA-2019-117884,DC-13285,33317.0,2019-03-22,0,2019-03-22
CA-2019-118843,JH-15910,30318.0,2019-09-13,S,2019-09-20
CA-2021-161893,HP-14815,85705.0,2021-01-23,S,2021-01-27
CA-2021-161970,PB-19105,30080.0,2021-09-22,S,2021-09-27
CA-2021-161984,SJ-20125,8901.0,2021-04-10,S,2021-04-15
CA-2021-162015,KB-16240,90049.0,2021-07-11,S,2021-07-18
CA-2021-136364,MH-17455,19140.0,2021-07-13,2,2021-07-17
CA-2021-136539,GH-14665,78664.0,2021-12-28,S,2022-01-01
CA-2021-136623,TS-21430,92105.0,2021-07-11,S,2021-07-16
CA-2021-137414,CM-12115,94109.0,2021-10-02,S,2021-10-06
CA-2019-116484,JK-15205,43302.0,2019-11-20,S,2019-11-26
CA-2019-116687,NC-18625,77095.0,2019-05-02,S,2019-05-07
CA-2019-116750,BF-10975,28314.0,2019-07-05,2,2019-07-10
CA-2019-116876,TT-21070,14609.0,2019-02-14,S,2019-02-21
CA-2021-162481,CT-11995,55901.0,2021-09-25,S,2021-09-29
CA-2021-162572,RB-19360,45231.0,2021-09-25,2,2021-09-27
CA-2021-162691,AS-10045,78745.0,2021-08-01,S,2021-08-07
CA-2021-162789,LC-17140,10035.0,2021-09-22,2,2021-09-24
CA-2021-135307,LS-17245,64118.0,2021-11-26,1,2021-11-27
CA-2021-135587,BH-11710,39401.0,2021-12-07,S,2021-12-12
CA-2021-135692,CV-12805,76106.0,2021-04-27,S,2021-05-01
CA-2019-152891,TB-21625,94110.0,2019-10-25,S,2019-10-30
CA-2019-153108,SF-20200,47362.0,2019-03-05,S,2019-03-09
CA-2019-153381,DE-13255,52001.0,2019-09-24,S,2019-09-28
CA-2019-153388,PC-19000,90004.0,2019-08-01,S,2019-08-07
CA-2019-153535,SG-20470,27893.0,2019-05-20,S,2019-05-24
CA-2019-115091,JJ-15760,22153.0,2019-10-05,S,2019-10-09
CA-2019-115392,RM-19675,2138.0,2019-10-01,2,2019-10-04
CA-2019-115511,NW-18400,89115.0,2019-11-21,S,2019-11-25
CA-2019-115567,ZC-21910,47201.0,2019-09-13,S,2019-09-18
CA-2021-163209,MK-18160,94122.0,2021-05-03,S,2021-05-07
CA-2021-134404,DR-12880,43055.0,2021-12-27,0,2021-12-27
CA-2021-134649,CA-11965,35244.0,2021-01-26,2,2021-01-31
CA-2021-134810,MC-17605,28540.0,2021-05-09,1,2021-05-10
CA-2021-134838,ED-13885,90045.0,2021-02-19,1,2021-02-20
CA-2019-153878,TS-21655,53209.0,2019-04-25,S,2019-04-30
CA-2019-154291,YS-21880,36116.0,2019-07-25,S,2019-07-29
CA-2019-154746,PJ-18835,22153.0,2019-11-14,1,2019-11-17
CA-2021-135069,BS-11755,19143.0,2021-04-10,S,2021-04-14
CA-2021-135111,CS-12400,58103.0,2021-12-28,S,2022-01-02
CA-2021-162033,EM-14200,23464.0,2021-03-26,S,2021-04-02
CA-2021-162173,OT-18730,23464.0,2021-10-26,S,2021-11-01
CA-2021-163405,BN-11515,90049.0,2021-12-21,S,2021-12-25
CA-2021-163510,JW-15955,40214.0,2021-12-25,2,2021-12-28
CA-2021-163629,RA-19885,30605.0,2021-11-17,S,2021-11-21
CA-2019-113152,JK-15625,10024.0,2019-12-25,S,2019-12-30
CA-2019-113404,EM-13810,94122.0,2019-07-16,0,2019-07-16
CA-2019-113901,NH-18610,48227.0,2019-10-19,S,2019-10-24
CA-2021-163902,MY-17380,90045.0,2021-03-02,S,2021-03-08
CA-2021-133718,TB-21520,90045.0,2021-07-23,1,2021-07-26
CA-2021-134096,PP-18955,33021.0,2021-09-24,S,2021-09-29
CA-2021-134152,RP-19855,98103.0,2021-05-27,S,2021-05-31
CA-2019-154795,GZ-14470,86442.0,2019-12-20,S,2019-12-24
CA-2019-154900,SS-20875,1453.0,2019-02-25,S,2019-03-01
CA-2021-134285,DS-13180,78207.0,2021-12-07,S,2021-12-12
CA-2021-162929,AS-10135,10035.0,2021-11-19,1,2021-11-22
CA-2021-163125,MB-17305,77573.0,2021-10-09,2,2021-10-11
CA-2019-114300,AF-10885,40214.0,2019-10-13,S,2019-10-17
CA-2021-132934,JE-15475,10801.0,2021-06-20,S,2021-06-26
CA-2021-165204,MN-17935,38109.0,2021-11-13,2,2021-11-16
CA-2021-165323,SR-20740,10024.0,2021-06-17,S,2021-06-21
CA-2021-165603,SS-20140,2886.0,2021-10-17,2,2021-10-19
CA-2019-111948,AG-10495,48234.0,2019-11-11,0,2019-11-11
CA-2019-112144,CY-12745,85234.0,2019-06-28,S,2019-07-02
CA-2019-112375,RD-19720,32114.0,2019-12-21,S,2019-12-27
CA-2021-133067,MY-18295,19140.0,2021-05-04,S,2021-05-10
CA-2021-133095,EH-14005,72401.0,2021-06-04,0,2021-06-04
CA-2019-155600,RO-19780,37042.0,2019-12-04,2,2019-12-07
CA-2019-155761,SC-20800,77041.0,2019-12-11,0,2019-12-11
CA-2019-156013,TC-20980,11561.0,2019-09-20,S,2019-09-26
CA-2019-156146,AG-10495,85345.0,2019-10-26,2,2019-10-30
CA-2019-156377,TB-21625,75051.0,2019-12-31,S,2020-01-05
CA-2021-133431,LC-17140,94122.0,2021-12-17,S,2021-12-21
CA-2021-163335,AG-10675,31907.0,2021-09-24,1,2021-09-27
CA-2019-159380,CS-12505,94122.0,2019-05-12,S,2019-05-16
CA-2021-132178,DB-12970,90004.0,2021-05-03,2,2021-05-08
CA-2019-111094,CB-12535,2038.0,2019-07-09,S,2019-07-13
CA-2019-111325,BT-11395,16602.0,2019-02-27,1,2019-02-28
CA-2019-111612,EB-14110,43229.0,2019-11-28,S,2019-12-02
CA-2019-111703,KB-16315,33021.0,2019-07-02,S,2019-07-09
CA-2021-165904,HR-14770,32216.0,2021-04-07,S,2021-04-11
CA-2021-166128,LW-17215,91104.0,2021-04-11,S,2021-04-18
CA-2021-166142,MM-17260,19805.0,2021-07-15,S,2021-07-19
CA-2021-132185,DB-13615,28806.0,2021-11-27,S,2021-12-02
CA-2021-132213,PN-18775,37211.0,2021-04-25,1,2021-04-26
CA-2021-132262,ML-18265,98103.0,2021-09-21,1,2021-09-23
CA-2019-157084,JG-15160,90049.0,2019-12-19,S,2019-12-24
CA-2019-157287,HR-14830,19140.0,2019-12-22,1,2019-12-23
CA-2021-132647,GH-14410,8861.0,2021-02-17,S,2021-02-23
CA-2021-132738,HM-14860,80538.0,2021-08-04,1,2021-08-07
CA-2021-166436,TS-21370,10035.0,2021-11-24,S,2021-11-28
CA-2019-110632,HR-14830,10009.0,2019-03-17,2,2019-03-22
CA-2019-110870,KD-16270,90032.0,2019-12-12,1,2019-12-15
CA-2019-110877,JE-15715,77041.0,2019-10-23,1,2019-10-26
CA-2021-166856,TS-21505,88101.0,2021-09-18,S,2021-09-22
CA-2021-166898,KH-16630,92704.0,2021-09-11,2,2021-09-13
CA-2021-166926,SO-20335,98105.0,2021-12-01,S,2021-12-08
CA-2021-167101,BM-11650,10009.0,2021-03-24,2,2021-03-28
CA-2021-167150,BP-11185,92037.0,2021-12-10,S,2021-12-17
CA-2021-131282,CB-12025,76706.0,2021-02-05,2,2021-02-08
CA-2021-131366,SC-20440,17602.0,2021-11-24,S,2021-11-29
CA-2021-131695,RA-19285,10024.0,2021-06-30,S,2021-07-06
CA-2021-131828,CS-11845,98105.0,2021-02-11,2,2021-02-13
CA-2019-158456,KT-16465,90032.0,2019-12-24,S,2019-12-29
CA-2019-158491,BP-11155,90008.0,2019-06-04,2,2019-06-09
CA-2019-158701,JL-15175,94110.0,2019-01-05,S,2019-01-10
CA-2019-110016,BT-11395,48227.0,2019-11-29,S,2019-12-04
CA-2019-110093,AB-10255,19134.0,2019-12-03,S,2019-12-08
CA-2019-110289,NB-18655,94109.0,2019-10-29,S,2019-11-02
CA-2021-167626,MY-18295,60623.0,2021-09-03,S,2021-09-07
CA-2021-130141,HA-14905,80525.0,2021-10-22,2,2021-10-24
CA-2021-130148,NK-18490,94110.0,2021-09-24,2,2021-09-28
CA-2021-130211,BD-11620,73505.0,2021-10-22,0,2021-10-22
CA-2021-130631,BS-11755,98026.0,2021-12-29,S,2022-01-02
CA-2021-130764,JO-15145,94110.0,2021-10-27,1,2021-10-28
CA-2021-130771,LA-16780,78745.0,2021-07-29,S,2021-08-03
CA-2021-130904,HM-14980,27217.0,2021-04-11,S,2021-04-16
CA-2021-131016,DC-12850,76017.0,2021-09-18,1,2021-09-20
CA-2019-160171,RM-19675,90008.0,2019-10-19,S,2019-10-24
CA-2021-131212,AB-10165,98006.0,2021-12-05,S,2021-12-09
CA-2021-131233,CS-12355,10024.0,2021-04-14,S,2021-04-19
CA-2021-166198,JW-15955,98103.0,2021-04-21,1,2021-04-24
CA-2021-167899,JG-15805,13021.0,2021-05-21,S,2021-05-26
CA-2021-167913,JL-15835,92691.0,2021-07-30,2,2021-08-03
CA-2019-107685,JM-15865,89115.0,2019-11-30,2,2019-12-02
CA-2019-108532,CC-12100,48234.0,2019-08-29,S,2019-09-02
CA-2019-163587,EP-13915,3820.0,2019-03-14,S,2019-03-18
CA-2019-161711,MC-17425,10035.0,2019-11-28,S,2019-12-03
CA-2019-161830,ME-17725,98105.0,2019-09-24,2,2019-09-26
CA-2019-162166,NM-18520,92553.0,2019-09-08,1,2019-09-11
CA-2019-162376,HD-14785,2138.0,2019-11-22,2,2019-11-25
CA-2021-129357,KB-16585,98103.0,2021-05-14,S,2021-05-19
CA-2021-129833,HF-14995,46203.0,2021-12-09,S,2021-12-15
CA-2021-130036,BP-11185,19120.0,2021-08-27,0,2021-08-27
