order_item_id,order_id,product_id,unit_price,unit_cost,quantity
2795,CA-2018-154599,TEC-PH-10000576,136.99,100.0,4
2796,CA-2018-154599,OFF-BI-10002764,3.23,1.65,7
2797,CA-2018-154599,FUR-BO-10001337,120.98,108.88,3
2798,CA-2021-158743,OFF-AR-10002257,3.34,2.3,4
2799,CA-2021-158743,OFF-PA-10001019,19.98,10.59,2
2800,CA-2021-158743,OFF-BI-10003364,29.17,15.17,5
2801,CA-2020-153318,TEC-PH-10000984,195.99,141.11,5
2802,US-2019-110163,OFF-AR-10001683,9.85,6.11,1
2803,CA-2021-143329,FUR-FU-10000629,13.79,8.0,3
2804,CA-2019-159380,OFF-PA-10003893,4.28,2.35,3
2805,CA-2019-159380,OFF-PA-10004239,4.28,2.35,6
2806,CA-2019-122623,FUR-CH-10000553,33.94,24.78,2
2807,CA-2019-148635,OFF-FA-10004395,4.71,4.47,2
2808,CA-2019-148635,OFF-PA-10004782,6.48,3.37,2
2809,CA-2019-148635,FUR-BO-10002213,140.98,129.7,5
2810,CA-2019-148635,FUR-CH-10001854,350.98,266.74,2
2811,CA-2019-135685,OFF-PA-10000157,19.98,10.59,9
2812,CA-2019-135685,FUR-FU-10001185,30.93,18.25,6
2813,CA-2019-135685,FUR-TA-10001520,71.37,59.24,3
2814,CA-2019-135685,TEC-AC-10004145,249.99,192.49,4
2815,CA-2019-135685,FUR-TA-10000688,217.85,180.82,3
2816,CA-2019-104626,OFF-BI-10001510,22.92,12.61,5
2817,CA-2019-104626,FUR-CH-10003817,60.74,45.56,1
2818,CA-2019-104626,FUR-FU-10000308,62.18,48.5,2
2819,CA-2019-104626,OFF-ST-10003208,181.46,128.84,6
2820,CA-2020-160500,OFF-BI-10003784,1.68,0.87,5
2821,CA-2020-160500,FUR-TA-10003748,124.49,97.1,3
2822,CA-2020-100202,TEC-PH-10002563,125.99,93.23,3
2823,CA-2021-131016,OFF-AR-10000122,5.58,4.19,2
2824,CA-2021-131016,OFF-ST-10000352,29.74,25.28,2
2825,US-2018-112914,OFF-PA-10003270,5.28,2.9,8
2826,US-2018-112914,FUR-BO-10003272,220.98,198.88,2
2827,US-2018-112914,OFF-BI-10002982,6.81,3.54,2
2828,US-2018-112914,OFF-EN-10001509,2.04,1.08,2
2829,CA-2020-124149,OFF-PA-10002421,22.57,11.74,6
2830,CA-2020-124149,OFF-ST-10000760,13.98,9.93,5
2831,CA-2020-124149,OFF-PA-10002923,48.94,24.47,2
2832,CA-2018-148915,OFF-ST-10001128,110.98,107.65,5
2833,CA-2018-148915,TEC-PH-10000673,64.99,33.79,3
2834,CA-2021-134649,OFF-AR-10001547,2.21,1.61,7
2835,CA-2021-134649,OFF-BI-10001890,3.58,1.86,2
2836,CA-2021-110842,OFF-AP-10003971,10.89,8.06,1
2837,CA-2021-110842,OFF-PA-10000520,6.48,3.37,3
2838,CA-2021-110842,OFF-BI-10000977,30.4,16.42,5
2839,CA-2020-147368,TEC-MA-10002178,695.7,361.76,2
2840,US-2019-104185,OFF-ST-10001526,120.33,89.04,1
2841,US-2018-125521,FUR-CH-10003379,284.98,213.74,4
2842,US-2021-135062,OFF-PA-10000100,40.99,20.9,7
2843,CA-2021-135650,OFF-ST-10001809,89.83,88.03,2
2844,CA-2021-112865,TEC-AC-10000387,15.02,12.32,3
2845,US-2020-162852,FUR-CH-10004853,150.98,107.2,8
2846,CA-2021-138163,OFF-AR-10001958,16.98,12.23,3
2847,CA-2021-152093,OFF-BI-10003527,1270.99,635.5,3
2848,CA-2021-157854,FUR-FU-10003832,9.38,6.75,6
2849,CA-2021-157854,OFF-BI-10001359,896.99,475.4,3
2850,CA-2020-123617,OFF-BI-10002976,4.13,2.19,6
2851,US-2020-128293,OFF-ST-10000736,80.98,77.74,1
2852,CA-2021-107342,OFF-PA-10001745,7.04,3.73,4
2853,CA-2020-136371,FUR-FU-10000409,14.98,8.09,1
2854,CA-2020-136371,FUR-FU-10000221,5.08,3.35,4
2855,CA-2021-137344,OFF-ST-10000344,13.43,9.94,3
2856,CA-2021-169810,OFF-LA-10003663,2.89,1.53,7
2857,CA-2020-128594,FUR-CH-10001215,500.98,375.74,4
2858,CA-2020-154690,FUR-CH-10000988,140.81,101.38,2
2859,CA-2021-138975,TEC-AC-10003441,16.95,15.93,4
2860,CA-2021-138975,TEC-PH-10004389,125.99,93.23,3
2861,CA-2021-138975,FUR-BO-10004695,180.98,139.35,9
2862,CA-2021-138975,OFF-PA-10000100,40.99,20.9,7
2863,CA-2021-106537,OFF-PA-10000223,6.48,3.37,4
2864,US-2021-103828,OFF-ST-10001325,10.48,7.65,3
2865,US-2021-103828,OFF-AP-10004249,11.97,8.74,7
2866,US-2021-103828,OFF-AR-10000588,19.84,14.68,3
2867,US-2021-103828,OFF-SU-10000946,7.98,5.67,4
2868,CA-2020-115588,OFF-SU-10001225,3.68,3.61,5
2869,CA-2020-115588,OFF-ST-10001558,16.24,13.8,3
2870,CA-2021-143861,FUR-FU-10001546,10.68,8.01,2
2871,CA-2018-148040,OFF-PA-10002581,30.98,17.04,3
2872,CA-2018-148040,FUR-CH-10001482,130.98,116.57,3
2873,CA-2021-135167,OFF-AR-10002399,4.26,2.51,1
2874,CA-2021-137022,OFF-ST-10001963,101.41,98.37,8
2875,US-2021-102638,OFF-FA-10002988,2.01,1.03,3
2876,US-2020-167339,FUR-CH-10004289,95.98,79.66,2
2877,US-2020-167339,FUR-CH-10000785,180.98,133.93,7
2878,CA-2020-152072,OFF-EN-10003040,26.17,13.87,2
2879,CA-2020-152072,OFF-AR-10001573,2.33,1.65,2
2880,CA-2020-152072,TEC-AC-10000844,84.99,54.39,3
2881,CA-2020-102932,OFF-BI-10000756,4.24,2.12,6
2882,CA-2020-102932,OFF-SU-10000381,9.31,6.61,3
2883,CA-2018-165540,OFF-BI-10004094,8.85,4.51,5
2884,CA-2020-130799,FUR-FU-10001852,1.74,1.18,4
2885,CA-2020-164483,OFF-BI-10000014,10.91,5.78,2
2886,US-2020-159856,FUR-CH-10003396,76.98,68.51,5
2887,CA-2021-102099,OFF-AR-10003811,2.21,1.61,3
2888,CA-2021-102099,OFF-PA-10003172,6.48,3.37,2
2889,CA-2021-102099,OFF-PA-10000289,6.48,3.37,5
2890,CA-2021-164049,OFF-PA-10000791,4.77,2.62,5
2891,CA-2018-142727,FUR-CH-10002304,25.98,19.48,2
2892,CA-2018-142727,OFF-BI-10000136,5.98,3.11,3
2893,CA-2021-139913,OFF-PA-10003739,5.78,2.95,2
2894,CA-2021-139913,OFF-PA-10002479,5.28,2.9,5
2895,CA-2021-139913,FUR-FU-10000771,6.28,3.64,11
2896,CA-2021-139913,TEC-PH-10001552,11.96,8.61,3
2897,CA-2018-169033,OFF-AR-10001915,9.93,5.76,5
2898,US-2020-164630,TEC-CO-10000971,299.99,209.99,4
2899,US-2019-114839,FUR-CH-10004086,291.73,207.13,2
2900,CA-2019-166464,TEC-CO-10000971,299.99,209.99,2
2901,CA-2019-166464,OFF-LA-10001317,3.15,1.64,4
2902,CA-2021-124898,OFF-PA-10003656,26.38,14.25,7
2903,CA-2020-164035,OFF-PA-10002160,5.78,2.95,5
2904,CA-2020-153577,OFF-PA-10000575,6.69,3.61,7
2905,CA-2020-153577,FUR-CH-10003981,256.98,182.46,3
2906,CA-2018-127586,OFF-ST-10002615,155.06,114.74,2
2907,CA-2021-121615,OFF-PA-10000327,4.28,2.35,2
2908,CA-2021-121615,OFF-ST-10001325,10.48,7.65,5
2909,CA-2021-121615,OFF-LA-10001771,4.98,2.69,3
2910,CA-2021-166415,OFF-FA-10004968,3.74,3.67,3
2911,CA-2019-118444,OFF-AP-10000576,120.98,90.74,4
2912,CA-2018-113929,OFF-EN-10003286,8.28,4.39,5
2913,CA-2018-113929,OFF-AR-10003772,8.75,6.13,4
2914,CA-2018-113929,OFF-BI-10002852,16.48,8.4,3
2915,CA-2019-134747,TEC-PH-10002890,45.24,33.48,3
2916,CA-2019-134747,OFF-BI-10001308,6.28,3.45,2
2917,CA-2019-134747,TEC-PH-10001750,65.99,48.17,4
2918,CA-2021-155047,OFF-AR-10003338,7.44,5.58,1
2919,CA-2020-160129,OFF-FA-10002763,3.95,2.69,5
2920,CA-2020-160129,FUR-FU-10002088,8.98,5.21,2
2921,CA-2020-160129,FUR-FU-10003976,12.58,8.3,7
2922,CA-2021-164329,OFF-ST-10001511,64.65,61.42,2
2923,US-2019-141453,OFF-BI-10000301,6.47,3.23,3
2924,CA-2018-156993,OFF-FA-10003495,6.08,3.04,1
2925,CA-2018-157721,OFF-AP-10001303,19.9,10.94,1
2926,CA-2018-157721,FUR-FU-10002116,70.71,65.76,1
2927,CA-2021-128629,FUR-FU-10000771,6.28,3.64,3
2928,CA-2021-158106,OFF-AR-10002255,2.88,2.04,3
2929,US-2021-120390,OFF-BI-10004995,1360.99,734.93,4
2930,CA-2021-143434,FUR-FU-10002597,4.94,2.87,4
2931,CA-2019-168564,OFF-BI-10004970,4.13,2.19,2
2932,CA-2019-168564,OFF-BI-10002557,4.55,2.28,2
2933,CA-2019-168564,FUR-CH-10000785,180.98,133.93,1
2934,US-2020-169040,TEC-PH-10002310,195.99,143.07,1
2935,US-2020-169040,TEC-PH-10002834,179.99,134.99,3
2936,US-2020-169040,OFF-EN-10000927,35.89,19.74,1
2937,US-2020-169040,OFF-BI-10001636,8.43,4.55,7
2938,US-2020-169040,OFF-PA-10001736,35.44,18.78,7
2939,US-2020-169040,OFF-PA-10000482,37.94,20.11,5
2940,US-2020-169040,OFF-BI-10001658,24.92,13.46,3
2941,CA-2021-155880,FUR-CH-10000422,90.99,76.43,1
2942,CA-2021-155880,FUR-CH-10004675,218.08,157.02,7
2943,CA-2021-155880,FUR-CH-10002880,122.99,109.46,3
2944,CA-2021-126242,OFF-ST-10000675,33.89,25.42,9
2945,CA-2021-126242,FUR-FU-10002685,18.7,11.59,1
2946,CA-2020-166443,FUR-FU-10004020,5.47,3.12,7
2947,CA-2021-169859,FUR-FU-10004963,8.75,5.07,3
2948,CA-2021-169859,OFF-BI-10000174,5.8,3.02,14
2949,CA-2021-169859,OFF-EN-10000461,8.74,4.63,5
2950,CA-2021-134915,TEC-AC-10001266,13.0,7.15,4
2951,CA-2021-134915,OFF-PA-10002160,5.78,2.95,5
2952,CA-2021-134915,FUR-CH-10004875,71.18,51.96,2
2953,CA-2021-134915,FUR-FU-10000305,70.98,59.62,2
2954,CA-2021-134915,TEC-PH-10000347,4.95,3.61,2
2955,CA-2021-134915,TEC-PH-10001459,419.99,310.79,2
2956,CA-2020-153353,TEC-PH-10000439,39.99,28.39,1
2957,CA-2021-123638,FUR-CH-10002647,70.98,53.24,3
2958,CA-2021-168900,OFF-BI-10003910,7.71,4.24,1
2959,CA-2019-158456,OFF-BI-10001097,6.23,3.18,4
2960,CA-2019-158456,OFF-FA-10004854,11.48,6.08,4
2961,CA-2021-143665,OFF-PA-10003673,6.78,3.66,3
2962,CA-2021-143665,OFF-LA-10002034,4.91,2.5,8
2963,CA-2021-137428,FUR-CH-10002774,50.98,36.2,2
2964,CA-2021-137428,FUR-CH-10003817,60.74,45.56,2
2965,CA-2021-137428,OFF-BI-10002949,6.08,3.22,5
2966,CA-2021-137428,FUR-FU-10002445,9.48,5.69,2
2967,CA-2018-162866,FUR-FU-10001473,13.73,8.79,6
2968,CA-2018-162866,OFF-ST-10002562,9.38,6.75,4
2969,CA-2021-167941,OFF-AP-10002118,208.16,151.96,3
2970,CA-2021-167941,OFF-PA-10001800,6.48,3.37,6
2971,CA-2021-167941,OFF-BI-10002827,5.53,2.99,8
2972,CA-2021-167941,FUR-FU-10004671,17.67,10.96,2
2973,CA-2021-167941,OFF-ST-10000736,80.98,77.74,4
2974,CA-2021-111808,OFF-BI-10004656,2.16,1.12,5
2975,CA-2019-137512,FUR-TA-10001095,174.29,137.69,2
2976,CA-2019-137512,OFF-PA-10000213,4.98,2.64,4
2977,CA-2021-139773,FUR-CH-10001797,38.48,27.32,7
2978,CA-2021-134607,OFF-ST-10002214,11.29,8.35,2
2979,CA-2018-109232,FUR-CH-10000422,90.99,76.43,6
2980,CA-2019-139850,OFF-PA-10003848,6.48,3.37,4
2981,CA-2019-139850,FUR-FU-10003623,27.06,19.48,2
2982,CA-2018-131310,FUR-CH-10001797,38.48,27.32,4
2983,CA-2018-131310,OFF-BI-10003094,3.52,1.87,4
2984,US-2018-112872,OFF-ST-10002205,22.26,16.25,3
2985,US-2018-112872,FUR-TA-10003238,550.98,446.29,1
2986,CA-2020-139269,FUR-FU-10000755,6.24,4.68,4
2987,CA-2020-139269,OFF-PA-10002893,9.68,5.03,2
2988,CA-2020-139269,OFF-ST-10000689,140.85,123.95,9
2989,CA-2020-139010,TEC-AC-10004227,12.99,12.21,1
2990,CA-2020-139010,OFF-BI-10000174,5.8,3.02,4
2991,CA-2020-139010,OFF-ST-10001809,89.83,88.03,5
2992,CA-2020-139010,OFF-BI-10002309,5.58,2.9,7
2993,CA-2020-134376,OFF-AP-10004532,20.48,14.95,3
2994,CA-2021-147291,OFF-BI-10003091,223.98,118.71,4
2995,CA-2020-112893,OFF-BI-10004654,17.3,9.17,4
2996,US-2018-150532,OFF-ST-10000760,13.98,9.93,5
2997,CA-2018-138317,OFF-EN-10001539,7.78,4.12,4
2998,CA-2018-138317,FUR-FU-10000550,4.98,3.34,1
2999,CA-2018-138317,TEC-AC-10003628,29.99,16.79,4
3000,CA-2018-138317,TEC-MA-10004521,229.99,126.49,3
3001,CA-2018-138317,OFF-AP-10003860,27.76,20.26,2
3002,CA-2018-138317,OFF-BI-10000069,15.01,8.11,2
3003,CA-2019-130610,OFF-BI-10003655,3.8,2.01,5
3004,CA-2021-104381,OFF-BI-10001628,10.43,5.74,4
3005,CA-2020-131499,OFF-AP-10003779,207.48,145.24,1
3006,CA-2018-148761,OFF-BI-10000666,30.56,15.28,3
3007,CA-2021-116519,OFF-AP-10000828,180.98,130.31,5
3008,CA-2018-130729,OFF-BI-10002706,14.28,7.71,3
3009,CA-2020-124772,FUR-FU-10004748,63.94,39.0,3
3010,CA-2020-115525,OFF-AP-10000026,60.97,43.29,5
3011,CA-2021-134845,OFF-BI-10000773,8.02,4.25,5
3012,CA-2021-134845,TEC-MA-10000822,1699.99,1189.99,5
3013,CA-2021-134845,OFF-BI-10001543,35.99,18.71,2
3014,CA-2021-134845,OFF-BI-10003355,4.98,2.59,6
3015,CA-2021-134845,OFF-PA-10002005,6.48,3.37,4
3016,US-2019-138919,FUR-TA-10004154,286.85,223.74,2
3017,US-2020-160528,OFF-ST-10002743,113.64,112.5,8
3018,US-2020-160528,FUR-FU-10004973,18.84,10.93,3
3019,US-2020-160528,TEC-AC-10002842,119.0,99.96,7
3020,CA-2019-123568,OFF-FA-10002701,1.68,1.61,3
3021,CA-2019-123568,OFF-PA-10001125,30.98,17.04,3
3022,CA-2019-123568,FUR-FU-10004090,22.23,14.89,3
3023,CA-2019-123568,OFF-BI-10001510,22.92,12.61,5
3024,CA-2021-124674,FUR-BO-10002202,240.98,171.1,2
3025,CA-2019-164441,OFF-BI-10001922,5.94,3.15,11
3026,CA-2019-164441,OFF-PA-10001667,5.98,3.29,3
3027,CA-2021-169054,FUR-FU-10001488,105.98,84.78,3
3028,CA-2018-106719,OFF-BI-10002799,5.18,2.8,2
3029,CA-2021-116855,FUR-CH-10003846,100.98,84.82,5
3030,US-2020-164189,TEC-PH-10003691,125.99,94.49,4
3031,CA-2019-168480,FUR-BO-10000468,48.58,40.81,4
3032,CA-2019-168480,OFF-AR-10001044,25.99,18.45,1
3033,US-2020-114293,FUR-CH-10003833,60.98,51.83,4
3034,CA-2021-134173,OFF-PA-10004355,6.48,3.37,4
3035,US-2019-123960,TEC-AC-10003038,8.95,7.25,6
3036,US-2019-123960,OFF-BI-10002799,5.18,2.8,7
3037,US-2019-123960,OFF-AR-10003582,28.15,20.27,2
3038,US-2019-123960,OFF-PA-10004451,6.48,3.37,5
3039,US-2019-123960,FUR-FU-10004666,14.58,9.19,2
3040,CA-2021-101749,FUR-TA-10001520,71.37,59.24,3
3041,US-2020-147991,FUR-FU-10004270,4.18,2.68,5
3042,CA-2021-149559,OFF-PA-10003172,6.48,3.37,2
3043,CA-2021-149559,OFF-EN-10002312,11.09,5.66,2
3044,CA-2021-149559,FUR-CH-10002320,320.98,224.69,8
3045,CA-2019-135174,TEC-PH-10001530,340.99,255.74,5
3046,CA-2021-125290,OFF-AR-10001216,2.78,2.06,5
3047,CA-2021-125290,OFF-PA-10003127,26.38,14.25,1
3048,CA-2018-137351,OFF-BI-10003910,7.71,4.24,7
3049,CA-2021-121419,FUR-TA-10004534,205.9,170.9,2
3050,CA-2021-121419,TEC-AC-10000892,90.0,57.6,4
3051,US-2021-148054,FUR-FU-10003247,20.98,19.51,2
3052,US-2021-148054,OFF-AP-10004336,56.96,40.44,4
3053,US-2021-148054,OFF-PA-10001295,18.97,9.86,2
3054,CA-2020-128517,TEC-PH-10002555,258.95,191.62,2
3055,CA-2020-128517,OFF-BI-10000831,2.64,1.43,2
3056,US-2019-100377,TEC-CO-10001046,699.99,384.99,5
3057,CA-2021-131492,OFF-EN-10002973,4.48,2.33,2
3058,CA-2021-131492,OFF-LA-10001641,3.15,1.64,10
3059,CA-2021-131492,FUR-FU-10003878,15.28,10.08,2
3060,CA-2021-131492,FUR-TA-10003837,15.23,13.86,2
3061,CA-2020-144554,TEC-AC-10002800,49.99,32.49,3
3062,CA-2021-127621,OFF-PA-10001307,4.2,2.14,8
3063,CA-2019-145184,TEC-PH-10002350,27.99,20.15,3
3064,CA-2019-145184,TEC-AC-10000397,34.99,32.54,3
3065,CA-2021-106859,OFF-ST-10000615,11.35,8.17,8
3066,CA-2021-106859,TEC-PH-10004531,21.99,11.43,8
3067,CA-2021-106859,TEC-AC-10004001,42.99,25.36,5
3068,CA-2021-106859,OFF-PA-10001534,6.48,3.37,7
3069,CA-2021-106859,OFF-PA-10001815,48.04,24.98,6
3070,US-2021-120089,OFF-AP-10003779,207.48,145.24,4
3071,CA-2018-119375,OFF-ST-10002011,419.19,306.01,7
3072,CA-2018-119375,FUR-FU-10002379,41.47,36.49,3
3073,CA-2018-119375,OFF-AR-10003752,11.55,6.24,5
3074,CA-2020-125206,OFF-ST-10003692,57.23,42.92,2
3075,CA-2019-126137,FUR-BO-10004409,70.98,51.11,2
3076,CA-2018-143903,OFF-ST-10003306,142.86,101.43,3
3077,CA-2018-143903,FUR-FU-10003724,8.37,6.19,5
3078,CA-2018-143903,FUR-CH-10002024,700.98,560.78,2
3079,CA-2018-104780,OFF-AR-10003514,3.98,2.67,8
3080,CA-2021-101182,OFF-PA-10001800,6.48,3.37,2
3081,CA-2021-101182,TEC-PH-10003589,17.99,9.35,3
3082,US-2021-132297,OFF-BI-10003364,29.17,15.17,2
3083,US-2021-132297,TEC-PH-10002834,179.99,134.99,3
3084,CA-2018-100328,OFF-BI-10000343,4.91,2.6,1
3085,CA-2021-118773,OFF-BI-10004584,315.98,167.47,4
3086,CA-2021-118773,TEC-AC-10002402,79.99,55.99,2
3087,CA-2021-118773,FUR-FU-10000550,4.98,3.34,2
3088,CA-2021-118773,OFF-AP-10000055,32.48,22.74,2
3089,US-2021-159205,FUR-FU-10001591,12.2,7.08,5
3090,US-2021-159205,TEC-PH-10000526,95.99,69.11,7
3091,CA-2020-112123,OFF-BI-10001071,63.98,32.63,7
3092,CA-2020-112123,TEC-PH-10001557,95.99,70.07,5
3093,CA-2020-112123,OFF-PA-10001977,55.48,28.85,3
3094,CA-2019-114468,OFF-SU-10004231,9.9,7.23,4
3095,CA-2019-114468,OFF-PA-10000809,6.48,3.37,2
3096,CA-2019-114468,OFF-FA-10003021,1.88,1.22,8
3097,CA-2019-114468,OFF-AP-10000696,14.42,9.66,2
3098,CA-2021-135692,OFF-LA-10001158,10.35,5.38,4
3099,CA-2021-135692,FUR-BO-10002268,80.98,65.59,4
3100,CA-2021-131233,OFF-BI-10000829,4.49,2.42,3
3101,CA-2021-131233,FUR-BO-10003441,100.98,77.75,3
3102,CA-2021-119578,OFF-SU-10003505,115.86,110.07,6
3103,CA-2021-119578,FUR-BO-10003660,220.98,170.15,1
3104,CA-2020-124562,OFF-BI-10001267,6.17,3.21,7
3105,US-2021-140074,OFF-PA-10002741,4.28,2.35,6
3106,CA-2020-103037,OFF-LA-10004345,4.91,2.5,4
3107,CA-2021-127460,OFF-ST-10004340,62.18,45.39,6
3108,CA-2020-121671,OFF-PA-10001471,7.31,3.95,3
3109,CA-2020-121671,OFF-ST-10002344,80.98,79.36,3
3110,CA-2020-121671,OFF-PA-10001892,7.64,3.9,1
3111,CA-2020-121671,OFF-PA-10001934,6.48,3.3,8
3112,CA-2020-121671,OFF-ST-10000078,265.17,217.44,1
3113,CA-2020-150350,TEC-MA-10001972,349.0,258.26,3
3114,CA-2020-150350,OFF-EN-10002504,27.18,14.41,5
3115,CA-2020-150350,OFF-PA-10002160,5.78,2.95,6
3116,CA-2020-150350,FUR-CH-10001973,110.98,95.44,6
3117,CA-2020-150350,OFF-AP-10001492,8.62,6.38,5
3118,CA-2020-150350,OFF-SU-10002189,3.97,3.93,4
3119,CA-2019-121720,FUR-CH-10003312,280.98,261.31,5
3120,CA-2019-121720,TEC-PH-10002496,155.99,109.19,2
3121,CA-2019-121720,FUR-FU-10003464,20.28,13.79,3
3122,CA-2019-121720,OFF-AR-10000380,37.98,26.59,2
3123,CA-2019-121720,OFF-BI-10004593,52.4,28.3,5
3124,CA-2019-121720,OFF-BI-10001308,6.28,3.45,2
3125,CA-2019-121720,OFF-ST-10001780,647.89,492.4,2
3126,CA-2019-121720,OFF-ST-10003816,176.19,135.67,4
3127,CA-2021-149895,TEC-PH-10002200,215.44,152.96,2
3128,CA-2021-147564,OFF-PA-10004438,12.28,6.51,4
3129,CA-2018-136399,FUR-FU-10004090,22.23,14.89,2
3130,CA-2018-136399,FUR-CH-10002602,150.98,111.73,2
3131,CA-2018-136399,TEC-AC-10001142,79.0,71.1,5
3132,CA-2018-136399,TEC-PH-10004977,195.99,139.15,4
3133,CA-2018-107916,FUR-FU-10004586,6.64,3.45,2
3134,CA-2018-107916,OFF-BI-10001116,5.28,2.75,3
3135,CA-2021-164168,OFF-BI-10000666,30.56,15.28,5
3136,CA-2021-164168,OFF-ST-10002583,32.48,31.18,3
3137,CA-2021-164168,TEC-PH-10004908,84.99,59.49,1
3138,CA-2021-164168,OFF-EN-10001219,7.64,3.9,2
3139,CA-2021-164168,TEC-AC-10004568,27.99,22.67,2
3140,CA-2021-164168,FUR-FU-10001756,19.04,13.52,3
3141,CA-2019-112557,OFF-AP-10002311,68.81,38.53,3
3142,US-2018-122959,OFF-BI-10003650,525.98,273.51,2
3143,CA-2021-162572,TEC-AC-10003628,29.99,16.79,5
3144,CA-2021-162572,OFF-AR-10001547,2.21,1.61,6
3145,US-2020-148110,FUR-CH-10002647,70.98,53.24,7
3146,CA-2021-131828,FUR-CH-10004495,300.98,213.7,4
3147,CA-2021-131828,TEC-PH-10002923,36.99,27.0,3
3148,CA-2018-109218,OFF-AR-10001374,6.48,4.41,5
3149,CA-2020-120558,OFF-PA-10003441,6.48,3.37,5
3150,US-2018-109036,OFF-LA-10002043,10.35,5.38,3
3151,CA-2019-147830,TEC-AC-10002049,421.95,236.29,6
3152,CA-2019-147830,TEC-MA-10000418,2999.99,2219.99,2
3153,CA-2019-147830,TEC-PH-10004908,84.99,59.49,2
3154,CA-2019-147830,FUR-FU-10004091,46.94,27.69,7
3155,CA-2021-150497,OFF-BI-10004600,367.99,202.39,2
3156,CA-2018-128986,OFF-PA-10001289,38.76,19.77,3
3157,CA-2019-139584,FUR-TA-10001539,236.97,180.1,2
3158,CA-2019-139584,TEC-AC-10001266,13.0,7.15,2
3159,US-2020-162677,OFF-ST-10001291,16.91,12.34,5
3160,US-2020-162677,TEC-AC-10001314,49.99,45.99,3
3161,US-2018-150924,OFF-BI-10004040,5.18,2.64,5
3162,CA-2018-153969,OFF-EN-10001539,7.78,4.12,2
3163,CA-2018-153969,OFF-EN-10004483,15.67,8.31,5
3164,CA-2018-153969,OFF-AR-10001615,19.84,14.68,3
3165,CA-2018-153969,OFF-PA-10000327,4.28,2.35,9
3166,CA-2018-153969,TEC-PH-10001299,149.99,107.99,2
3167,CA-2018-153969,OFF-PA-10002246,6.45,3.29,3
3168,CA-2020-146682,FUR-FU-10002671,13.4,6.97,5
3169,CA-2020-138695,FUR-CH-10003833,60.98,51.83,8
3170,CA-2020-138695,OFF-PA-10001667,5.98,3.29,13
3171,CA-2021-107461,OFF-BI-10002003,3.98,2.11,6
3172,US-2020-133879,OFF-BI-10004465,7.92,3.96,2
3173,US-2020-133879,FUR-CH-10000665,150.98,105.69,5
3174,US-2020-133879,OFF-AR-10004956,5.58,3.96,3
3175,CA-2021-157483,OFF-AR-10004260,25.98,18.71,7
3176,US-2021-132059,FUR-BO-10001811,300.98,210.69,2
3177,US-2021-132059,TEC-AC-10003280,29.99,23.69,2
3178,CA-2021-122280,OFF-PA-10004911,9.38,4.88,2
3179,CA-2021-105235,FUR-FU-10001487,6.98,4.96,3
3180,CA-2021-105235,FUR-FU-10000521,29.34,20.24,2
3181,CA-2021-105235,OFF-AP-10001271,50.98,37.22,5
3182,CA-2021-152912,OFF-BI-10004728,4.82,2.6,2
3183,CA-2021-152912,TEC-AC-10004666,275.54,157.06,3
3184,CA-2021-152912,OFF-ST-10003208,181.46,128.84,9
3185,CA-2021-152912,OFF-ST-10003208,181.46,128.84,3
3186,CA-2018-123498,OFF-BI-10000632,43.41,23.44,3
3187,CA-2018-123498,OFF-EN-10004773,30.98,15.8,3
3188,CA-2021-159352,TEC-PH-10004700,9.99,5.39,7
3189,US-2021-146416,OFF-LA-10003714,3.75,1.95,1
3190,US-2021-146416,OFF-BI-10001787,6.54,3.34,4
3191,US-2019-163783,OFF-ST-10002957,5.28,5.28,3
3192,CA-2021-123981,TEC-PH-10002115,65.99,48.83,1
3193,CA-2021-158953,OFF-BI-10002557,4.55,2.28,7
3194,CA-2018-165428,OFF-BI-10002949,6.08,3.22,3
3195,CA-2018-165428,OFF-PA-10004100,6.48,3.37,6
3196,CA-2020-169026,OFF-FA-10001883,7.78,7.7,3
3197,CA-2021-109750,TEC-PH-10000702,9.99,5.29,3
3198,CA-2019-149384,OFF-BI-10003196,3.74,1.87,3
3199,CA-2018-131527,TEC-PH-10001644,29.99,21.59,4
3200,CA-2021-164000,OFF-AR-10003183,3.34,2.34,7
3201,CA-2018-164224,FUR-FU-10000308,62.18,48.5,3
3202,CA-2018-164224,OFF-PA-10001526,4.98,2.54,4
3203,CA-2018-158372,TEC-PH-10002103,93.99,67.67,8
3204,CA-2018-158372,TEC-AC-10004209,10.99,6.7,1
3205,CA-2018-158372,FUR-FU-10000397,19.94,14.36,2
3206,CA-2018-158372,OFF-PA-10002137,7.78,4.28,8
3207,CA-2018-158372,FUR-FU-10001867,10.64,7.66,5
3208,CA-2018-158372,OFF-LA-10000407,4.98,2.69,8
3209,CA-2020-108882,TEC-AC-10000420,69.99,46.19,5
3210,CA-2020-108882,TEC-PH-10002726,52.49,26.25,9
3211,US-2021-108245,OFF-EN-10001415,5.58,2.79,3
3212,US-2021-108245,OFF-BI-10000773,8.02,4.25,7
3213,CA-2018-142314,OFF-AP-10002350,18.84,13.56,11
3214,CA-2020-132409,OFF-AR-10001919,1.88,1.33,1
3215,CA-2020-132409,OFF-AP-10002082,21.78,14.16,2
3216,CA-2021-150189,OFF-LA-10002762,12.53,6.64,6
3217,CA-2018-114433,TEC-AC-10002800,49.99,32.49,3
3218,CA-2021-104640,OFF-BI-10003925,387.99,205.63,3
3219,CA-2021-104640,TEC-PH-10002200,215.44,152.96,2
